"dailyluck_des_75", "오늘은 뜻밖의 행운이 따를 것입니다.", "Unexpected good fortune will follow you today.", "思いもよらないことが<br>起きそうです。", "今天會有意想不到的好運。", "Aujourd'hui, la fortune vous sourira de façon inattendue.", "Unerwartetes Glück wird dir heute begegnen.", "今天会有意想不到的好运。", "Una buena fortuna inesperada te seguirá hoy."
"dailyluck_des_76", "주변 사람들과의 관계를 소중히 하세요.", "Cherish your relationships.", "人間関係を<br>見直すことも大切です。", "珍惜周遭的人。", "Appréciez vos relations avec vos proches.", "Schätze deine Beziehungen.", "珍惜周遭的人。", "Aprecia tus relaciones."
"dailyluck_des_77", "오늘은 특별한 기회가 올 것입니다.", "Today holds special opportunities.", "困難に直面しても焦らずに。", "今天會有特別的機會。", "Aujourd'hui, une opportunité spéciale se présentera.", "Heute bieten sich besondere Gelegenheiten.", "今天会有特别的机会。", "Hoy en día hay oportunidades especiales."
"dailyluck_des_78", "중요한 일을 놓치지 마세요.", "Do not miss out on important tasks.", "忘れ物に気をつけましょう。", "別錯過重要的事。", "Ne manquez pas une occasion importante.", "Verpasse keine wichtigen Aufgaben.", "别错过重要的事。", "No te pierdas tareas importantes."
"dailyluck_des_79", "새로운 목표를 세우기 좋은 날입니다.", "It's a good day to set new goals.", "自分の才能を信じ<br>挑戦しましょう。", "今天適合訂下新的目標。", "C'est un bon jour pour fixer un nouvel objectif.", "Heute ist ein guter Tag, um sich neue Ziele zu setzen.", "今天适合订下新的目标。", "Es un buen día para establecer nuevas metas."
"dailyluck_des_80", "오늘은 기분 좋은 하루가 될 것입니다.", "Enjoy a pleasant day.", "楽しい一日を<br>過ごせそうです。", "今天會是心情好的一天。", "Aujourd'hui sera une journée agréable.", "Genieße einen angenehmen Tag.", "今天会是心情好的一天。", "Disfrute de un día agradable."
"dailyluck_des_81", "좋은 소식이 기다리고 있습니다.", "Exciting news is waiting for you.", "心が安定した一日に<br>なりそうです。", "有好的消息正在等著你。", "De bonnes nouvelles vous attendent.", "Spannende Neuigkeiten warten auf dich.", "有好的消息正在等着你。", "¡Te esperan noticias emocionantes!"
"dailyluck_des_82", "새로운 도전을 두려워하지 마세요.", "Don't be afraid of new challenges.", "努力が自信へと<br>繋がっていくでしょう。", "別害怕做出新的挑戰。", "Ne craignez pas le nouveau défi.", "Fürchte dich nicht vor neuen Herausforderungen.", "别害怕做出新的挑战。", "No tengas miedo a los nuevos desafíos."
"dailyluck_des_83", "주위 사람들과의 관계를 소중히 하세요.", "Value your relationships.", "小さなことでも<br>感謝の気持ちを忘れずに。", "珍惜身邊的親朋好友。", "Chérissez vos liens avec vos proches.", "Pflege deine Beziehungen.", "珍惜身边的亲朋好友。", "Valora tus relaciones."
"dailyluck_des_84", "긍정적인 변화를 기대하세요.", "Expect positive changes.", "自分の視野を<br>広げると良いでしょう。", "可以期待有正面的變化。", "Attendez-vous à des changements positifs.", "Erwarte positive Veränderungen.", "可以期待有正面的变化。", "Espere cambios positivos."
"dailyluck_des_85", "중요한 일을 미루지 마세요.", "Do not put off important tasks.", "何事も後回しはやめましょう。", "別拖延執行重要的事。", "Ne remettez pas à plus tard une tâche importante.", "Schiebe keine wichtigen Aufgaben auf.", "别拖延执行重要的事。", "No pospongas las tareas importantes."
"dailyluck_des_86", "새로운 기회를 잡을 준비를 하세요.", "Be ready to seize new opportunities.", "新たな分野に<br>挑戦してみましょう。", "請做好準備把握新的機會。", "Préparez-vous à saisir une nouvelle opportunité.", "Sei bereit, neue Chancen zu ergreifen.", "请做好准备把握新的机会。", "Prepárese para aprovechar nuevas oportunidades."
"dailyluck_des_87", "기분 좋은 하루가 될 것입니다.", "Today will be a delightful day.", "物事が思い通りに進みそうです。", "今天心情不錯。", "Attendez-vous à une journée agréable.", "Heute wird ein erfreulicher Tag werden.", "今天心情不错。", "Hoy será un día encantador."
"dailyluck_des_88", "중요한 결정을 내리기 전에 충분히 고민하세요.", "Consider your options carefully before deciding.", "慎重に考えて<br>行動すると良いでしょう。", "在做出重要決定前，請務必三思。", "Réfléchissez bien avant de prendre une décision importante.", "Wege deine Optionen sorgfältig ab, bevor du entscheidest.", "在做出重要决定前，请务必三思。", "Considere cuidadosamente sus opciones antes de decidir."
"dailyluck_des_89", "좋은 기회를 놓치지 마세요.", "Don't miss out on good opportunities.", "新しいチャンスを<br>逃さないようにしましょう。", "別錯過好的機會。", "Ne manquez pas une bonne opportunité.", "Verpasse keine Gelegenheiten.", "别错过好的机会。", "No dejes pasar las buenas oportunidades"
"dailyluck_des_90", "오늘은 행복한 일이 많이 생길 것입니다.", "Many happy events will happen today.", "いつも以上に運が良い一日に<br>なりそうです。", "今天會有很多幸福的事。", "Aujourd'hui, il y aura des événements heureux.", "Viele glückliche Ereignisse werden heute geschehen.", "今天会有很多幸福的事。", "Hoy sucederán muchos acontecimientos felices."
"dailyluck_des_91", "자신의 능력을 믿으세요.", "Believe in your capabilities.", "自分自身を磨くと良いでしょう。", "請相信自己的能力。", "Croyez en vos capacités.", "Glaube an deine Fähigkeiten.", "请相信自己的能力。", "Cree en sus capacidades."
"dailyluck_des_92", "주위 사람들에게 감사의 마음을 전하세요.", "Show gratitude to those around you.", "人々との交流を<br>大切にすると良いでしょう。", "向周遭的人表達感謝的心吧。", "Exprimez votre gratitude aux personnes autour de vous.", "Zeige Dankbarkeit gegenüber anderen.", "向周遭的人表达感谢的心吧。", "Muestra gratitud a quienes te rodean."
"dailyluck_des_93", "새로운 목표를 설정하세요.", "Set new objectives.", "次なる挑戦に向き合いましょう。", "請訂下新的目標。", "Fixez de nouveaux objectifs.", "Setze neue Ziele.", "请订下新的目标。", "Establecer nuevos objetivos."
"dailyluck_des_94", "건강에 신경 쓰세요.", "Pay attention to your health.", "身体を大切にしましょう。", "多注意身體健康。", "Prenez soin de votre santé.", "Achte auf deine Gesundheit.", "多注意身体健康。", "Presta atención a tu salud."
"dailyluck_des_95", "기분 좋은 일이 생길 것입니다.", "Pleasant surprises await you.", "充実した一日になりそうです。", "今天會有開心的事。", "Une bonne chose va se produire.", "Angenehme Überraschungen erwarten dich.", "今天会有开心的事。", "Te esperan agradables sorpresas."
"dailyluck_des_96", "주위 사람들과 협력하세요.", "Cooperate with those around you.", "仲の良い友人と同じ時間を<br>過ごすと良いでしょう。", "和周遭的人合作吧。", "Coopérez avec les personnes autour de vous.", "Arbeite mit anderen zusammen.", "和周遭的人合作吧。", "Coopera con quienes te rodean."
"dailyluck_des_97", "새로운 인연이 찾아올 것입니다.", "New connections will find their way to you.", "自ら積極的に<br>行動を起こしましょう。", "今天會有新的姻緣找上門。", "De nouvelles relations vous attendent.", "Neue Begegnungen werden ihren Weg zu dir finden.", "今天会有新的姻缘找上门。", "Nuevas conexiones encontrarán el camino hacia ti."
"dailyluck_des_98", "감사하는 마음을 가져보세요.", "Take time to be thankful.", "日頃の感謝を忘れずに。", "記得持有一顆感恩的心。", "Ayez un cœur reconnaissant.", "Nimm dir Zeit, dankbar zu sein.", "记得持有一颗感恩的心。", "Tómate tiempo para estar agradecido"
"dailyluck_des_99", "뜻밖의 기쁨이 찾아올 것입니다.", "Unexpected joys are coming.", "運気が上昇する予感。", "今天會有意想不到的喜悅。", "Un événement heureux vous prendra par surprise.", "Unerwartete Freuden kommen in dein Leben.", "今天会有意想不到的喜悦。", "Se avecinan alegrías inesperadas."
"dailyluck_des_100", "행복한 일이 많을 것입니다.", "Many happy events are in store.", "自身の幸福を<br>最優先に考えましょう。", "今天會有許多幸福的事發生。", "Il y aura des événements qui vous donneront le bonheur.", "Viele glückliche Ereignisse stehen dir bevor.", "今天会有许多幸福的事发生。", "Nos esperan muchos acontecimientos felices."
"dailyluck_des_101", "오늘은 새로운 시작을 위한 좋은 날입니다.", "Today is an excellent day for a new start.", "大きなチャンスが<br>訪れるでしょう。", "今天適合新的開始。", "Aujourd'hui est un bon jour pour commencer de nouvelles choses.", "Heute ist ein ausgezeichneter Tag für einen Neuanfang.", "今天适合新的开始。", "Hoy es un día excelente para un nuevo comienzo."
"dailyluck_des_102", "마음의 평화를 유지하세요.", "Maintain peace of mind.", "自分の意志をしっかり持つと<br>良いでしょう。", "請維持內心的和平。", "Maintenez la paix de l'esprit.", "Bewahre deine innere Ruhe.", "请维持内心的和平。", "Mantener la tranquilidad mental."
"dailyluck_des_103", "중요한 일을 끝내는 데 집중하세요.", "Focus on completing important tasks.", "自分にとって大切なものを<br>見極めましょう。", "專心地解決重要的事情。", "Concentrez-vous sur terminer une tâche importante.", "Konzentriere dich auf das Abschließen wichtiger Aufgaben.", "专心地解决重要的事情。", "Concéntrese en completar tareas importantes."
"dailyluck_des_104", "창의적인 아이디어가 떠오를 것입니다.", "Creative ideas will come to you.", "新たな発見が<br>あるかもしれません。", "今天會想起創意滿分的點子。", "Une idée créative émergera.", "Kreative Ideen werden zu dir kommen.", "今天会想起创意满分的点子。", "Las ideas creativas vendrán a ti."
"dailyluck_des_105", "오늘은 친구와 함께 시간을 보내세요.", "Spend time with friends today.", "友人のサポートが<br>大きな力になるでしょう。", "今天和朋友見個面吧。", "Aujourd'hui, passez du temps avec un ami.", "Verbringe heute Zeit mit Freunden.", "今天和朋友见个面吧。", "Pasa tiempo con tus amigos hoy."
"dailyluck_des_106", "중요한 만남이 기다리고 있습니다.", "An important meeting awaits.", "思いがけない出会いが<br>あるでしょう。", "有重要的相遇正在等著你。", "Une rencontre importante se produira.", "Ein wichtiges Treffen steht bevor.", "有重要的相遇正在等着你。", "Nos espera una reunión importante."
"dailyluck_des_107", "새로운 배움을 얻을 수 있는 기회가 있습니다.", "Opportunities for learning new things are available.", "さまざまな視点から<br>物事を捉えることが重要です。", "今天會有學習新知識的機會。", "Attendez-vous à apprendre de nouvelles choses.", "Möglichkeiten zum Lernen neuer Dinge werden sich bieten.", "今天会有学习新知识的机会。", "Existen oportunidades para aprender cosas nuevas."
"dailyluck_des_108", "자신의 한계를 뛰어넘어 보세요.", "Push beyond your limits.", "自分を犠牲に<br>しすぎないようにしましょう。", "試著超越自己的極限。", "Dépassez vos limites.", "Gehe über deine Grenzen hinaus.", "试着超越自己的极限。", "Supera tus límites."
"dailyluck_des_109", "오늘은 자신을 위한 시간을 가지세요.", "Take time for yourself today.", "自分のペースを<br>保つと良いでしょう。", "今天給自己留一些時間吧。", "Aujourd'hui, prenez du temps pour vous.", "Nimm dir heute Zeit für dich selbst.", "今天给自己留一些时间吧。", "Tómate un tiempo para ti hoy."
"dailyluck_des_110", "가까운 사람에게 도움을 요청해보세요.", "Ask for help from someone close.", "相手をよく知ることが大切です。", "向身邊的人請求幫助吧。", "Demandez de l'aide à une personne proche.", "Bitte andere um Hilfe.", "向身边的人请求帮助吧。", "Pide ayuda a alguien cercano."
"dailyluck_des_111", "긍정적인 생각을 유지하세요.", "Keep positive thoughts.", "心をリフレッシュしましょう。", "試著維持正能量。", "Gardez des pensées positives.", "Bewahre positive Gedanken.", "试着维持正能量。", "Mantén pensamientos positivos."
"dailyluck_des_112", "중요한 기회가 다가오고 있습니다.", "An important opportunity is approaching.", "ラッキーな出来事が起こるかも。", "重要的機會即將到來。", "Une opportunité importante approche.", "Eine wichtige Gelegenheit steht bevor.", "重要的机会即将到来。", "Se acerca una oportunidad importante."
"dailyluck_des_113", "주위 사람들에게 도움을 주는 날입니다.", "It's a day to give help to those around you.", "困っている人を積極的に<br>助けてあげると良いでしょう。", "今天適合幫助周遭的人。", "C'est un bon jour pour aider ceux qui vous entourent.", "Heute ist ein Tag, um den Menschen um dich herum zu helfen.", "今天适合帮助周遭的人。", "Es un día para dar ayuda a quienes te rodean."
"dailyluck_des_114", "오늘은 자신에게 보상을 주세요.", "Reward yourself today.", "自分にご褒美をあげると<br>良いでしょう。", "今天好好犒賞自己吧。", "Aujourd'hui, offrez-vous une récompense.", "Belohne dich heute selbst.", "今天好好犒赏自己吧。", "Recompénsate hoy."
"dailyluck_des_115", "새로운 가능성을 열어보세요.", "Open yourself to new possibilities.", "たまには冒険するのも<br>アリかもしれません。", "開啟新的可能性吧。", "Explorez de nouvelles possibilités.", "Sei offen für neue Möglichkeiten.", "开启新的可能性吧。", "Ábrete a nuevas posibilidades."
"dailyluck_des_116", "마음의 여유를 찾으세요.", "Find some time to relax.", "心を落ち着かせることが<br>大切です。", "尋找內心的和平。", "Trouvez la paix de l'esprit.", "Nimm dir etwas Zeit zum Entspannen.", "寻找内心的和平。", "Encuentra algún tiempo para relajarte."
"dailyluck_des_117", "중요한 프로젝트를 시작하기 좋은 날입니다.", "Today is a good day to start major projects.", "最高のパフォーマンスを<br>発揮できそうです。", "適合著手重要的企劃。", "C'est un bon jour pour commencer un projet important.", "Heute ist ein guter Tag, um große Projekte zu beginnen.", "适合着手重要的企划。", "Hoy es un buen día para iniciar grandes proyectos."
"dailyluck_des_118", "오늘은 평소에 하지 않던 일을 해보세요.", "Try something out of the ordinary.", "いつもとは違う道を通るのも<br>アリかもしれません。", "今天試著做平常不會做的事吧。", "Aujourd'hui, essayez quelque chose de nouveau.", "Probiere etwas Außergewöhnliches.", "今天试着做平常不会做的事吧。", "Prueba algo fuera de lo común."
"dailyluck_des_119", "주위 사람들에게 친절을 베푸세요.", "Show kindness to others.", "周囲に正直な気持ちを<br>伝えると良いでしょう。", "親切地對待周遭的人。", "Montrez de la gentillesse aux personnes proches de vous.", "Zeige anderen Menschen gegenüber deine Freundlichkeit.", "亲切地对待周遭的人。", "Mostrar amabilidad hacia los demás."
"dailyluck_des_120", "기분 좋은 소식이 들려올 것입니다.", "Good news will come your way.", "良い結果を期待できそうです。", "今天會有好消息。", "De bonnes nouvelles vont arriver.", "Gute Nachrichten werden dich erreichen.", "今天会有好消息。", "Recibirás buenas noticias."
"dailyluck_des_121", "자신의 능력을 발휘할 기회가 있습니다.", "A chance to showcase your skills is here.", "実力を上手く発揮できそうです。", "發揮能力的機會到來。", "Vous aurez l'occasion de montrer vos capacités.", "Eine Gelegenheit, deine Fähigkeiten unter Beweis zu stellen, wird sich zeigen.", "发挥能力的机会到来。", "Esta es una oportunidad para demostrar tus habilidades."
"dailyluck_des_122", "오늘은 새로운 사람을 만나기 좋은 날입니다.", "Today is a good day to meet new people.", "興味がある人に積極的に<br>話しかけると良いでしょう。", "今天是與新的人見面的好日子。", "Aujourd'hui est un bon jour pour rencontrer de nouvelles personnes.", "Heute ist ein guter Tag, um neue Leute zu treffen.", "今天是与新的人见面的好日子。", "Hoy es un buen día para conocer gente nueva."
"dailyluck_des_123", "어려운 상황에서도 희망을 잃지 마세요.", "Don't lose hope even in tough situations.", "新たな挑戦に臨みましょう。", "即使再怎麼辛苦，也別放棄希望。", "Gardez espoir même dans les moments difficiles.", "Verliere nicht die Hoffnung, selbst in schwierigen Situationen.", "即使再怎么辛苦，也别放弃希望。", "No pierdas la esperanza ni siquiera en situaciones difíciles."
"dailyluck_des_124", "주위의 변화를 주의 깊게 살펴보세요.", "Pay attention to changes around you.", "周囲の人の変化に<br>気づけそうです。", "仔細觀察周遭的變化。", "Soyez attentif aux changements autour de vous.", "Achte auf Veränderungen um dich herum.", "仔细观察周遭的变化。", "Preste atención a los cambios que ocurren a su alrededor."
"dailyluck_des_125", "중요한 결정을 내릴 때입니다.", "It's time to make an important decision.", "積極的に行動しましょう。", "今天必須做出重要的決定。", "Il est temps de prendre une décision importante.", "Es ist Zeit, eine wichtige Entscheidung zu treffen.", "今天必须做出重要的决定。", "Es hora de tomar una decisión importante."
"dailyluck_des_126", "자신의 건강을 챙기세요.", "Take care of your health.", "たまには休息も大切です。", "照顧好自己的健康。", "Veillez à votre santé.", "Gesundheit geht vor.", "照顾好自己的健康。", "Cuida tu salud."
"dailyluck_des_127", "오늘은 가족과 함께 시간을 보내세요.", "Spend time with your family today.", "家族との時間を作ると<br>良いでしょう。", "今天好好陪伴家人吧。", "Aujourd'hui, passez du temps avec votre famille.", "Verbringe heute Zeit mit deiner Familie.", "今天好好陪伴家人吧。", "Pasa tiempo con tu familia hoy."
"dailyluck_des_128", "새로운 경험을 쌓기 좋은 날입니다.", "It's a good day to gain new experiences.", "新たな経験ができそうです。", "今天適合累積新的經驗。", "C'est un bon jour pour faire de nouvelles expériences.", "Es ist ein guter Tag, um neue Erfahrungen zu sammeln.", "今天适合累积新的经验。", "Es un buen día para adquirir nuevas experiencias."
"dailyluck_des_129", "자신의 목표를 향해 꾸준히 나아가세요.", "Steadily move towards your goals.", "自分の実力が評価される<br>一日になりそうです。", "朝著自己的目標前進。", "Progressez constamment vers vos objectifs.", "Bewege dich stetig auf deine Ziele zu.", "朝着自己的目标前进。", "Avanza con paso firme hacia tus objetivos."
"dailyluck_des_130", "마음의 안정을 찾으세요.", "Find stability in your mind.", "自然体でいることが大切です。", "尋找內在的平靜。", "Trouvez la paix intérieure.", "Finde Stabilität in deinem Geist.", "寻找内在的平静。", "Encuentra estabilidad en tu mente."
"dailyluck_des_131", "오늘은 좋은 인연을 만날 수 있는 날입니다.", "Today is a good day to meet someone special.", "行ったことない場所に<br>行くと良いでしょう。", "今天是可以遇見好姻緣的日子。", "Aujourd'hui est un jour parfait pour faire une belle rencontre.", "Heute ist ein guter Tag, für eine ganz besondere Begegnung.", "今天是可以遇见好姻缘的日子。", "Hoy es un buen día para conocer a alguien especial."
"dailyluck_des_132", "주위 사람들과 협력하는 것이 중요합니다.", "Cooperating with others is key.", "悩み事は身近な人に<br>相談してみましょう。", "和周遭的人合作甚為重要。", "Il est important de coopérer avec les personnes autour de vous.", "Mit anderen zusammenzuarbeiten ist der Schlüssel.", "和周遭的人合作什为重要。", "Cooperar con los demás es clave."
"dailyluck_des_133", "새로운 취미를 시작해보세요.", "Start a new hobby today.", "今日は趣味を楽しむと<br>良いでしょう。", "請試著開始新的興趣吧。", "Essayez de commencer un nouveau loisir.", "Beginne heute ein neues Hobby.", "请试着开始新的兴趣吧。", "Empieza un nuevo pasatiempo hoy."
"dailyluck_des_134", "주위 사람들에게 감사의 마음을 표현하세요.", "Express gratitude to those around you.", "余裕を持って行動しましょう。", "向周遭的人表達感恩之心吧。", "Remerciez les personnes autour de vous.", "Zeige Dankbarkeit gegenüber den Menschen, die dich umgeben.", "向周遭的人表达感恩之心吧。", "Expresa gratitud a quienes te rodean."
"dailyluck_des_135", "자신의 감정을 솔직하게 털어놓으세요.", "Be open about your feelings.", "自分の価値観を<br>信じてみましょう。", "誠實地表達自己的感受。", "Exprimez vos émotions de façon sincère.", "Spreche offen über deine Gefühle.", "诚实地表达自己的感受。", "Sea abierto acerca de sus sentimientos."
"dailyluck_des_136", "중요한 약속을 지키세요.", "Keep important promises.", "大事な約束を忘れずに。", "請好好遵守重要的約定。", "Tenez vos promesses importantes.", "Halte wichtige Versprechen ein.", "请好好遵守重要的约定。", "Cumplir promesas importantes"
"dailyluck_des_137", "오늘은 행복한 일들이 많이 생길 것입니다.", "Many happy events are likely today.", "意外な才能が開花しそうです。", "今天會有許多幸福的事發生。", "Beaucoup d'événements heureux se produiront aujourd'hui.", "Viele glückliche Ereignisse sind heute wahrscheinlich.", "今天会有许多幸福的事发生。", "Es probable que hoy ocurran muchos acontecimientos felices."
"dailyluck_des_138", "주위 사람들과의 관계를 개선하세요.", "Improve your relationships.", "初対面の人にも<br>気軽に挨拶してみましょう。", "積極改善周遭的人際關係。", "Améliorez vos relations avec vos proches.", "Verbessere deine Beziehungen.", "积极改善周遭的人际关系。", "Mejora tus relaciones."
"dailyluck_des_139", "새로운 기회를 놓치지 마세요.", "Don't miss out on new opportunities.", "重要な情報を<br>ゲットできそうです。", "別錯過新的機會。", "Ne manquez pas une nouvelle opportunité.", "Verpasse nicht die neuen Gelegenheiten.", "别错过新的机会。", "No pierdas nuevas oportunidades"
"dailyluck_des_140", "오늘은 꿈을 이루기 위한 발판이 될 것입니다.", "Today is a stepping stone to fulfilling your dreams.", "思いついたらすぐに<br>実行すると良いでしょう。", "今天會是實現夢想的第一步。", "Aujourd'hui sera un tremplin pour réaliser vos rêves.", "Der heutige Tag ist ein Sprungbrett, um deine Träume zu verwirklichen.", "今天会是实现梦想的第一步。", "Hoy es un paso más hacia el cumplimiento de tus sueños."
"dailyluck_des_141", "신중한 결정이 필요한 날입니다.", "A cautious decision is needed today.", "衝動買いには気を付けて。", "今天必須慎重地做出決定。", "Prenez prudemment vos décisions.", "Eine vorsichtige Entscheidung ist heute erforderlich.", "今天必须慎重地做出决定。", "Hoy es necesaria una decisión cautelosa."
"dailyluck_des_142", "재정적으로 안정된 날이 될 것입니다.", "Financial stability is coming.", "穏やかな一日になりそうです。", "今天是財務穩定的日子。", "Ce sera un jour financièrement stable.", "Finanzielles Glück erwartet dich.", "今天是财务稳定的日子。", "Se acerca la estabilidad financiera."
"dailyluck_des_143", "가족과 함께 즐거운 시간을 보내세요.", "Have fun with your family.", "身近な人の悩みを<br>聞いてあげると良いでしょう。", "和家人一起度過愉快的時光吧。", "Passez un bon moment avec votre famille.", "Genieße die Zeit mit deiner Familie.", "和家人一起度过愉快的时光吧。", "Diviertete con tu familia."
"dailyluck_des_144", "새로운 인연을 기대해도 좋습니다.", "You can look forward to new relationships.", "人間関係に<br>良い変化がありそうです。", "可以試著期待新的姻緣。", "Vous pouvez vous attendre à de nouvelles relations.", "Du kannst dich auf neue Beziehungen freuen.", "可以试着期待新的姻缘。", "Podrás disfrutar de nuevas relaciones."
"dailyluck_des_145", "자신의 감정을 존중하세요.", "Honor your feelings.", "自分自身を信じて<br>行動しましょう。", "尊重自己的情感。", "Respectez vos propres sentiments.", "Achte auf deine Gefühle.", "尊重自己的情感。", "Honra tus sentimientos."
"dailyluck_des_146", "오늘은 휴식을 취하며 재충전할 시간입니다.", "Today is a day to rest and recharge.", "今日は家でゆっくりするほうが<br>良さそうです。", "今天好好休息，整裝待發。", "C'est le moment de prendre du repos et de vous recharger.", "Heute ist ein Tag zum Ausruhen und Auftanken.", "今天好好休息，整装待发。", "Hoy es un día para descansar y recargar energías."
"dailyluck_des_147", "자신의 재능을 최대한 발휘하세요.", "Maximize your talents.", "新しい才能を発見できそうです。", "盡量發揮自己的才能。", "Montrez vos talents autant que possible.", "Fördere deine Talente.", "尽量发挥自己的才能。", "Maximiza tus talentos."
"dailyluck_des_148", "소중한 사람과의 추억을 만드세요.", "Create memories with loved ones.", "友人と思い出話をすると<br>良いでしょう。", "和重要的人一起創造回憶。", "Créez des souvenirs avec des personnes qui vous sont chères.", "Erschaffe Erinnerungen mit deinen Liebsten.", "和重要的人一起创造回忆。", "Crea recuerdos con tus seres queridos."
"dailyluck_des_149", "새로운 도전을 시도해보세요.", "Dare to try something new.", "今までやったことないことに<br>挑戦すると良いでしょう。", "嘗試新的挑戰。", "Essayez de relever un nouveau défi.", "Wage dich, etwas Neues auszuprobieren.", "尝试新的挑战。", "Atrévete a probar algo nuevo."
"dailyluck_des_150", "오늘은 긍정적인 에너지가 넘치는 날입니다.", "Today is overflowing with positive energy.", "運動すると良い事が<br>あるかもしれません。", "今天是充滿正能量的一天。", "Aujourd'hui, c'est un jour débordant d'énergie positive !", "Heute ist erfüllt mit positiver Energie.", "今天是充满正能量的一天。", "Hoy está lleno de energía positiva."
"dailyluck_des_151", "중요한 결정을 내리기 전에 충분히 생각하세요.", "Think carefully before making major decisions.", "重要な決断を下す前に<br>よく考えましょう。", "在做出重要決定前，請充分考慮。", "Réfléchissez avant de décider, surtout si c'est important.", "Denke gründlich nach, bevor du wichtige Entscheidungen triffst.", "在做出重要决定前，请充分考虑。", "Piense detenidamente antes de tomar decisiones importantes."
"dailyluck_des_152", "자신의 건강을 우선시하세요.", "Prioritize your health.", "自分の健康を優先しましょう。", "優先考慮自己的健康狀況。", "Votre santé passe avant tout.", "Priorisiere deine Gesundheit.", "优先考虑自己的健康状况。", "Prioriza tu salud."
"dailyluck_des_153", "자신의 능력을 믿고 나아가세요.", "Have confidence in your abilities.", "仕事をスムーズに<br>進められそうです。", "相信自己的能力，持續向上。", "Croyez en vos capacités et avancez.", "Habe Vertrauen in deine Fähigkeiten.", "相信自己的能力，持续向上。", "Ten confianza en tus habilidades."
"dailyluck_des_154", "오늘은 평화로운 하루를 만끽하세요.", "Enjoy a peaceful day.", "穏やかな一日を満喫しましょう。", "好好享受和平的一天。", "Aujourd'hui, profitez d'une journée paisible.", "Genieße einen friedlichen Tag.", "好好享受和平的一天。", "Disfrute de un día tranquilo."
"dailyluck_des_155", "기회가 왔을 때 잡으세요.", "Seize the opportunity when it comes.", "チャンスは必ず掴みましょう。", "當機會來臨，請務必把握。", "Saisissez l'opportunité quand elle se présente.", "Nutze die Gelegenheit, wenn sie sich bietet.", "当机会来临，请务必把握。", "Aprovecha la oportunidad cuando se presente."
"dailyluck_des_156", "행복한 일이 많이 생길 것입니다.", "Many happy events will occur.", "人間関係に新たな変化があるかも。", "今天會有許多幸福的事到來。", "Des événements heureux se succéderont.", "Viele glückliche Ereignisse werden stattfinden.", "今天会有许多幸福的事到来。", "Ocurrirán muchos acontecimientos felices."
"dailyluck_des_157", "오늘은 기분 좋은 일이 생길 것입니다.", "Today will bring good things.", "面白い発見がありそうです。", "今天會是開心的一天。", "Quelque chose de bien est sur le point de se produire.", "Der heutige Tag wird nur Gutes bringen.", "今天会是开心的一天。", "Hoy traerá cosas buenas."
"dailyluck_des_158", "오늘은 긍정적인 변화를 기대하세요.", "Expect a positive change today.", "いつも以上に物事が<br>サクサク進みそうです。", "請期待正面的變化。", "Aujourd'hui, des changements positifs se produiront.", "Erwarte eine positive Veränderung heute.", "请期待正面的变化。", "Espere un cambio positivo hoy."
"dailyluck_des_159", "오늘은 운이 111% 증가한 날입니다.", "Today is a 111% luckier day.", "今日の運勢が<br>111%上昇するかも？", "今天是好運111%的日子。", "Aujourd'hui est un jour où la chance augmente de 111%.", "Heute ist ein um 111% glücklicherer Tag.", "今天是好运111%的日子。", "Hoy es un día 111% más afortunado."
"dailyluck_des_160", "마무리가 중요한 날 입니다.", "The end matters today.", "役立つ知識を得られそうです。", "今天是收尾很重要的日子。", "Aujourd'hui, une bonne conclusion est importante.", "Heute kommt es auf das Ergebnis an.", "今天是收尾很重要的日子。", "El final importa hoy."
"dailyluck_des_161", "새로운 만남이 있는 날 입니다.", "New encounters are waiting.", "周りの助けで<br>難関突破できそうです。", "今天會有新的相遇。", "C'est un jour de nouvelles rencontres.", "Neue Begegnungen warten auf dich.", "今天会有新的相遇。", "Nuevos encuentros nos esperan."
"dailyluck_des_162", "기분 좋은 만남이 있을거에요.", "A pleasant meeting is coming.", "目立たない部分も<br>丁寧にすることが大切です。", "今天會有愉快的相遇。", "Il y aura une rencontre agréable.", "Ein angenehmes Treffen steht bevor.", "今天会有愉快的相遇。", "Se avecina un encuentro agradable."
"dailyluck_des_163", "오늘도 운빨존많과 함께!", "With luck on your side, anything is possible today!", "何事にも細心の注意を払うと<br>良いでしょう。", "今天也和運氣拚輸贏同遊吧！", "De la chance, de la veine... Tout cela pour vous !", "Mit Glück auf deiner Seite ist heute alles möglich!", "今天也和运气拼输赢同游吧！", "¡Con la suerte de tu lado todo es posible hoy!"
"dailyluck_des_164", "오늘 행운지수는 정말 대박!", "Today's luck index is off the charts!", "幸せでいっぱいの<br>一日になりそうです。", "今天的好運指數爆表！", "Vous avez droit à une chance incroyable, aujourd'hui !", "Der Glücksindex von heute ist außergewöhnlich hoch!", "今天的好运指数爆表！", "¡El índice de suerte de hoy está por las nubes!"
"dailyluck_des_165", "오늘은 111% 만큼 행복할 것입니다.", "Today will be 111% happier.", "111%の幸福が訪れるでしょう。", "今天是個111%幸福的日子。", "Aujourd'hui, vous serez heureux à 111%.", "Du wirst heute 111% glücklicher sein.", "今天是个111%幸福的日子。", "Hoy seré un 111% más feliz."
